,Species_Jetz,Species_eBird,Species_BirdLife,Family_eBird,CommonName_eBird,aveUAI,SciName_MUTI,MUTIscore,SciName_UN,Urban,Family_Sci,X,Family_English,Coastal,Notes
2105,Remiz consobrinus,Remiz consobrinus,Remiz consobrinus,Remizidae (Penduline-Tits),Chinese Penduline-Tit,2.840105963,NA,NA,NA,NA,Remizidae,100,(Penduline-Tits),No,
2106,Ammomanes phoenicura,Ammomanes phoenicura,Ammomanes phoenicura,Alaudidae (Larks),Rufous-tailed Lark,0.957546666,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2107,Ammomanes deserti,Ammomanes deserti,Ammomanes deserti,Alaudidae (Larks),Desert Lark,1.950124263,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2108,Eremopterix nigriceps,Eremopterix nigriceps,Eremopterix nigriceps,Alaudidae (Larks),Black-crowned Sparrow-Lark,0.888663748,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2109,Eremopterix griseus,Eremopterix griseus,Eremopterix griseus,Alaudidae (Larks),Ashy-crowned Sparrow-Lark,0.992464392,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2110,Eremopterix leucopareia,Eremopterix leucopareia,Eremopterix leucopareia,Alaudidae (Larks),Fischer's Sparrow-Lark,0.824720223,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2111,Mirafra africana,Mirafra africana,Mirafra africana,Alaudidae (Larks),Rufous-naped Lark,0.937037991,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2112,Mirafra assamica,Mirafra assamica,Mirafra assamica,Alaudidae (Larks),Bengal Bushlark,1.586429863,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2113,Mirafra erythrocephala,Mirafra erythrocephala,Mirafra erythrocephala,Alaudidae (Larks),Indochinese Bushlark,0.922977961,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2114,Mirafra affinis,Mirafra affinis,Mirafra affinis,Alaudidae (Larks),Jerdon's Bushlark,1.27116412,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2115,Mirafra erythroptera,Mirafra erythroptera,Mirafra erythroptera,Alaudidae (Larks),Indian Bushlark,1.279712307,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2116,Eremophila alpestris,Eremophila alpestris,Eremophila alpestris,Alaudidae (Larks),Horned Lark,0.766780833,Eremophila alpestris,-1.410106149,Eremophila alpestris,U,Alaudidae,69,(Larks),No,
2117,Eremophila bilopha,Eremophila bilopha,Eremophila bilopha,Alaudidae (Larks),Temminck's Lark,NA,NA,NA,Eremophila bilopha,N,Alaudidae,69,(Larks),No,
2118,Calandrella cinerea,Calandrella cinerea,Calandrella cinerea,Alaudidae (Larks),Red-capped Lark,0.706918511,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2119,Calandrella brachydactyla,Calandrella brachydactyla,Calandrella brachydactyla,Alaudidae (Larks),Greater Short-toed Lark,0.460880089,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2120,Melanocorypha calandra,Melanocorypha calandra,Melanocorypha calandra,Alaudidae (Larks),Calandra Lark,0.331938287,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2121,Calandrella raytal,Alaudala raytal,Alaudala raytal,Alaudidae (Larks),Sand Lark,1.669983721,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2122,Lullula arborea,Lullula arborea,Lullula arborea,Alaudidae (Larks),Wood Lark,0.721679803,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2123,Alauda arvensis,Alauda arvensis,Alauda arvensis,Alaudidae (Larks),Eurasian Skylark,0.996850059,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2124,Alauda gulgula,Alauda gulgula,Alauda gulgula,Alaudidae (Larks),Oriental Skylark,1.33109676,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2125,Galerida theklae,Galerida theklae,Galerida theklae,Alaudidae (Larks),Thekla's Lark,0.973686948,NA,NA,Galerida theklae,N,Alaudidae,69,(Larks),No,
2126,Galerida cristata,Galerida cristata,Galerida cristata,Alaudidae (Larks),Crested Lark,1.449563003,NA,NA,Galerida cristata,U,Alaudidae,69,(Larks),No,
2127,Galerida malabarica,Galerida malabarica,Galerida malabarica,Alaudidae (Larks),Malabar Lark,0.98222855,NA,NA,NA,NA,Alaudidae,69,(Larks),No,
2128,Panurus biarmicus,Panurus biarmicus,Panurus biarmicus,Panuridae (Bearded Reedling),Bearded Reedling,0.311769864,NA,NA,NA,NA,Panuridae,34,(Bearded Reedling),No,NA
2129,Sylvietta virens,Sylvietta virens,Sylvietta virens,Macrosphenidae (African Warblers),Green Crombec,0.669665219,NA,NA,NA,NA,Macrosphenidae,28,(African Warblers),No,NA
2130,Sylvietta brachyura,Sylvietta brachyura,Sylvietta brachyura,Macrosphenidae (African Warblers),Northern Crombec,1.450776606,NA,NA,NA,NA,Macrosphenidae,28,(African Warblers),No,NA
2131,Sylvietta whytii,Sylvietta whytii,Sylvietta whytii,Macrosphenidae (African Warblers),Red-faced Crombec,0.909443298,NA,NA,NA,NA,Macrosphenidae,28,(African Warblers),No,NA
2132,Sylvietta rufescens,Sylvietta rufescens,Sylvietta rufescens,Macrosphenidae (African Warblers),Cape Crombec,0.832268242,NA,NA,NA,NA,Macrosphenidae,28,(African Warblers),No,NA
2133,Sphenoeacus afer,Sphenoeacus afer,Sphenoeacus afer,Macrosphenidae (African Warblers),Cape Grassbird,0.753312483,NA,NA,NA,NA,Macrosphenidae,28,(African Warblers),No,NA
2134,Bradypterus victorini,Cryptillas victorini,Cryptillas victorini,Macrosphenidae (African Warblers),Victorin's Warbler,0.191618545,NA,NA,NA,NA,Macrosphenidae,28,(African Warblers),No,NA
2135,Neomixis tenella,Neomixis tenella,Neomixis tenella,Cisticolidae (Cisticolas and Allies),Common Jery,0.755422984,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2136,Neomixis striatigula,Neomixis striatigula,Neomixis striatigula,Cisticolidae (Cisticolas and Allies),Stripe-throated Jery,0.044195612,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2137,Oreolais pulchra,Oreolais pulcher,Oreolais pulcher,Cisticolidae (Cisticolas and Allies),Black-collared Apalis,1.301340939,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2138,Camaroptera brachyura,Camaroptera brachyura,Camaroptera brachyura,Cisticolidae (Cisticolas and Allies),Green-backed Camaroptera,1.234700195,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2139,Phyllolais pulchella,Phyllolais pulchella,Phyllolais pulchella,Cisticolidae (Cisticolas and Allies),Buff-bellied Warbler,1.164744715,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2140,Apalis thoracica,Apalis thoracica,Apalis thoracica,Cisticolidae (Cisticolas and Allies),Bar-throated Apalis,1.50384285,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2141,Apalis flavida,Apalis flavida,Apalis flavida,Cisticolidae (Cisticolas and Allies),Yellow-breasted Apalis,1.105445829,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2142,Apalis cinerea,Apalis cinerea,Apalis cinerea,Cisticolidae (Cisticolas and Allies),Gray Apalis,0.691843784,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2143,Orthotomus sutorius,Orthotomus sutorius,Orthotomus sutorius,Cisticolidae (Cisticolas and Allies),Common Tailorbird,2.258333265,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2144,Orthotomus atrogularis,Orthotomus atrogularis,Orthotomus atrogularis,Cisticolidae (Cisticolas and Allies),Dark-necked Tailorbird,2.488773375,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2145,Orthotomus ruficeps,Orthotomus ruficeps,Orthotomus ruficeps,Cisticolidae (Cisticolas and Allies),Ashy Tailorbird,2.136623173,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2146,Orthotomus sepium,Orthotomus sepium,Orthotomus sepium,Cisticolidae (Cisticolas and Allies),Olive-backed Tailorbird,2.630231647,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2147,Orthotomus sericeus,Orthotomus sericeus,Orthotomus sericeus,Cisticolidae (Cisticolas and Allies),Rufous-tailed Tailorbird,1.232260218,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2148,Orthotomus derbianus,Orthotomus derbianus,Orthotomus derbianus,Cisticolidae (Cisticolas and Allies),Gray-backed Tailorbird,1.209106591,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2149,Orthotomus castaneiceps,Orthotomus chloronotus,Orthotomus chloronotus,Cisticolidae (Cisticolas and Allies),Green-backed Tailorbird,0.807659814,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2150,Prinia buchanani,Prinia buchanani,Prinia buchanani,Cisticolidae (Cisticolas and Allies),Rufous-fronted Prinia,2.183665572,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2151,Prinia hodgsonii,Prinia hodgsonii,Prinia hodgsonii,Cisticolidae (Cisticolas and Allies),Gray-breasted Prinia,1.122733551,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2152,Prinia familiaris,Prinia familiaris,Prinia familiaris,Cisticolidae (Cisticolas and Allies),Bar-winged Prinia,2.773404956,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2153,Prinia gracilis,Prinia gracilis,Prinia gracilis,Cisticolidae (Cisticolas and Allies),Graceful Prinia,2.004195674,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2154,Prinia sylvatica,Prinia sylvatica,Prinia sylvatica,Cisticolidae (Cisticolas and Allies),Jungle Prinia,1.461618612,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2155,Prinia flaviventris,Prinia flaviventris,Prinia flaviventris,Cisticolidae (Cisticolas and Allies),Yellow-bellied Prinia,1.862202968,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2156,Prinia socialis,Prinia socialis,Prinia socialis,Cisticolidae (Cisticolas and Allies),Ashy Prinia,1.958276817,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2157,Prinia subflava,Prinia subflava,Prinia subflava,Cisticolidae (Cisticolas and Allies),Tawny-flanked Prinia,1.43586849,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2158,Prinia inornata,Prinia inornata,Prinia inornata,Cisticolidae (Cisticolas and Allies),Plain Prinia,1.505433029,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2159,Prinia flavicans,Prinia flavicans,Prinia flavicans,Cisticolidae (Cisticolas and Allies),Black-chested Prinia,1.649200009,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2160,Prinia maculosa,Prinia maculosa,Prinia maculosa,Cisticolidae (Cisticolas and Allies),Karoo Prinia,1.293344719,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2161,Prinia hypoxantha,Prinia hypoxantha,Prinia hypoxantha,Cisticolidae (Cisticolas and Allies),Drakensberg Prinia,0.656606123,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2162,Eminia lepida,Eminia lepida,Eminia lepida,Cisticolidae (Cisticolas and Allies),Gray-capped Warbler,1.238823128,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2163,Cisticola erythrops,Cisticola erythrops,Cisticola erythrops,Cisticolidae (Cisticolas and Allies),Red-faced Cisticola,1.001969204,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2164,Cisticola cantans,Cisticola cantans,Cisticola cantans,Cisticolidae (Cisticolas and Allies),Singing Cisticola,1.783353268,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2165,Cisticola hunteri,Cisticola hunteri,Cisticola hunteri,Cisticolidae (Cisticolas and Allies),Hunter's Cisticola,0.463998177,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2166,Cisticola chiniana,Cisticola chiniana,Cisticola chiniana,Cisticolidae (Cisticolas and Allies),Rattling Cisticola,0.591490848,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2167,Cisticola subruficapilla,Cisticola subruficapilla,Cisticola subruficapilla,Cisticolidae (Cisticolas and Allies),Red-headed Cisticola,0.411278012,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2168,Cisticola galactotes,Cisticola lugubris,Cisticola lugubris,Cisticolidae (Cisticolas and Allies),Ethiopian Cisticola,1.681018649,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2169,Cisticola galactotes,Cisticola marginatus,Cisticola marginatus,Cisticolidae (Cisticolas and Allies),Winding Cisticola,0.995412278,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2170,Cisticola tinniens,Cisticola tinniens,Cisticola tinniens,Cisticolidae (Cisticolas and Allies),Levaillant's Cisticola,1.416755345,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2171,Cisticola fulvicapilla,Cisticola fulvicapilla,Cisticola fulvicapilla,Cisticolidae (Cisticolas and Allies),Piping Cisticola,1.05683691,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2172,Cisticola juncidis,Cisticola juncidis,Cisticola juncidis,Cisticolidae (Cisticolas and Allies),Zitting Cisticola,1.597454972,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2173,Cisticola exilis,Cisticola exilis,Cisticola exilis,Cisticolidae (Cisticolas and Allies),Golden-headed Cisticola,1.467751286,NA,NA,NA,NA,Cisticolidae,149,(Cisticolas and Allies),No,
2174,Nesillas typica,Nesillas typica,Nesillas typica,Acrocephalidae (Reed Warblers and Allies),Malagasy Brush-Warbler,1.125396017,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2175,Acrocephalus aedon,Arundinax aedon,Arundinax aedon,Acrocephalidae (Reed Warblers and Allies),Thick-billed Warbler,1.91648864,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2176,Hippolais caligata,Iduna caligata,Iduna caligata,Acrocephalidae (Reed Warblers and Allies),Booted Warbler,1.940800312,NA,NA,Hippolais caligata,U,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2177,Hippolais rama,Iduna rama,Iduna rama,Acrocephalidae (Reed Warblers and Allies),Sykes's Warbler,1.83839303,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2178,Hippolais pallida,Iduna pallida,Iduna pallida,Acrocephalidae (Reed Warblers and Allies),Eastern Olivaceous Warbler,2.476489223,NA,NA,Hippolais pallida,U,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2179,Hippolais opaca,Iduna opaca,Iduna opaca,Acrocephalidae (Reed Warblers and Allies),Western Olivaceous Warbler,2.736324596,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2180,Chloropeta natalensis,Iduna natalensis,Iduna natalensis,Acrocephalidae (Reed Warblers and Allies),African Yellow-Warbler,1.709097513,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2181,Hippolais languida,Hippolais languida,Hippolais languida,Acrocephalidae (Reed Warblers and Allies),Upcher's Warbler,NA,NA,NA,Hippolais languida,U,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2182,Hippolais olivetorum,Hippolais olivetorum,Hippolais olivetorum,Acrocephalidae (Reed Warblers and Allies),Olive-tree Warbler,NA,NA,NA,Hippolais olivetorum,N,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2183,Hippolais polyglotta,Hippolais polyglotta,Hippolais polyglotta,Acrocephalidae (Reed Warblers and Allies),Melodious Warbler,1.49474865,NA,NA,Hippolais polyglotta,N,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2184,Hippolais icterina,Hippolais icterina,Hippolais icterina,Acrocephalidae (Reed Warblers and Allies),Icterine Warbler,1.069921393,NA,NA,Hippolais icterina,U,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2185,Acrocephalus paludicola,Acrocephalus paludicola,Acrocephalus paludicola,Acrocephalidae (Reed Warblers and Allies),Aquatic Warbler,NA,NA,NA,Acrocephalus paludicola,N,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2186,Acrocephalus bistrigiceps,Acrocephalus bistrigiceps,Acrocephalus bistrigiceps,Acrocephalidae (Reed Warblers and Allies),Black-browed Reed Warbler,2.339262654,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2187,Acrocephalus melanopogon,Acrocephalus melanopogon,Acrocephalus melanopogon,Acrocephalidae (Reed Warblers and Allies),Moustached Warbler,1.685153853,NA,NA,Acrocephalus melanopogon,N,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2188,Acrocephalus schoenobaenus,Acrocephalus schoenobaenus,Acrocephalus schoenobaenus,Acrocephalidae (Reed Warblers and Allies),Sedge Warbler,1.184457685,NA,NA,Acrocephalus schoenobaenus,N,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2189,Acrocephalus agricola,Acrocephalus agricola,Acrocephalus agricola,Acrocephalidae (Reed Warblers and Allies),Paddyfield Warbler,1.632665524,NA,NA,Acrocephalus agricola,N,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2190,Acrocephalus dumetorum,Acrocephalus dumetorum,Acrocephalus dumetorum,Acrocephalidae (Reed Warblers and Allies),Blyth's Reed Warbler,2.094205729,NA,NA,Acrocephalus dumetorum,U,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2191,Acrocephalus palustris,Acrocephalus palustris,Acrocephalus palustris,Acrocephalidae (Reed Warblers and Allies),Marsh Warbler,1.247421026,NA,NA,Acrocephalus palustris,U,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2192,Acrocephalus scirpaceus,Acrocephalus scirpaceus,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Common Reed Warbler,1.37268812,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2193,Acrocephalus griseldis,Acrocephalus griseldis,Acrocephalus griseldis,Acrocephalidae (Reed Warblers and Allies),Basra Reed Warbler,NA,NA,NA,Acrocephalus griseldis,N,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2194,Acrocephalus gracilirostris,Acrocephalus gracilirostris,Acrocephalus gracilirostris,Acrocephalidae (Reed Warblers and Allies),Lesser Swamp Warbler,1.649739406,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2195,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalus rufescens,Acrocephalidae (Reed Warblers and Allies),Greater Swamp Warbler,1.655700821,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2196,Acrocephalus newtoni,Acrocephalus newtoni,Acrocephalus newtoni,Acrocephalidae (Reed Warblers and Allies),Madagascar Swamp Warbler,1.437056849,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2197,Acrocephalus arundinaceus,Acrocephalus arundinaceus,Acrocephalus arundinaceus,Acrocephalidae (Reed Warblers and Allies),Great Reed Warbler,1.117057375,NA,NA,Acrocephalus arundinaceus,N,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2198,Acrocephalus arundinaceus,Acrocephalus orientalis,Acrocephalus orientalis,Acrocephalidae (Reed Warblers and Allies),Oriental Reed Warbler,2.386611909,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2199,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalus stentoreus,Acrocephalidae (Reed Warblers and Allies),Clamorous Reed Warbler,1.433223739,NA,NA,Acrocephalus stentoreus,U,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2200,Acrocephalus australis,Acrocephalus australis,Acrocephalus australis,Acrocephalidae (Reed Warblers and Allies),Australian Reed Warbler,1.827929449,NA,NA,NA,NA,Acrocephalidae,3,(Reed Warblers and Allies),No,mention of marsh --> did not explicitely say coastal… 
2201,Locustella certhiola,Helopsaltes certhiola,Locustella certhiola,Locustellidae (Grassbirds and Allies),Pallas's Grasshopper Warbler,2.417764777,NA,NA,NA,NA,Locustellidae,27,(Grassbirds and Allies),No,"swamps and marshes, but no mention of coastal"
2202,Locustella ochotensis,Helopsaltes ochotensis,Locustella ochotensis,Locustellidae (Grassbirds and Allies),Middendorff's Grasshopper Warbler,1.648398512,NA,NA,NA,NA,Locustellidae,27,(Grassbirds and Allies),No,"swamps and marshes, but no mention of coastal"
2203,Locustella lanceolata,Locustella lanceolata,Locustella lanceolata,Locustellidae (Grassbirds and Allies),Lanceolated Warbler,1.329879698,NA,NA,NA,NA,Locustellidae,27,(Grassbirds and Allies),No,"swamps and marshes, but no mention of coastal"
2204,Locustella fluviatilis,Locustella fluviatilis,Locustella fluviatilis,Locustellidae (Grassbirds and Allies),River Warbler,0.180773545,NA,NA,NA,NA,Locustellidae,27,(Grassbirds and Allies),No,"swamps and marshes, but no mention of coastal"
2205,Locustella luscinioides,Locustella luscinioides,Locustella luscinioides,Locustellidae (Grassbirds and Allies),Savi's Warbler,0.665817973,NA,NA,NA,NA,Locustellidae,27,(Grassbirds and Allies),No,"swamps and marshes, but no mention of coastal"
2206,Locustella naevia,Locustella naevia,Locustella naevia,Locustellidae (Grassbirds and Allies),Common Grasshopper Warbler,1.082902844,NA,NA,NA,NA,Locustellidae,27,(Grassbirds and Allies),No,"swamps and marshes, but no mention of coastal"
2207,Bradypterus alishanensis,Locustella alishanensis,Locustella alishanensis,Locustellidae (Grassbirds and Allies),Taiwan Bush Warbler,0.028427348,NA,NA,NA,NA,Locustellidae,27,(Grassbirds and Allies),No,"swamps and marshes, but no mention of coastal"
2208,Bradypterus mandelli,Locustella mandelli,Locustella mandelli,Locustellidae (Grassbirds and Allies),Russet Bush Warbler,1.849381553,NA,NA,NA,NA,Locustellidae,27,(Grassbirds and Allies),No,"swamps and marshes, but no mention of coastal"
