,Species_Jetz,Species_eBird,Species_BirdLife,Family_eBird,CommonName_eBird,aveUAI,SciName_MUTI,MUTIscore,SciName_UN,Urban,Family_Sci,X,Family_English,Coastal,Notes
604,Mesembrinibis cayennensis,Mesembrinibis cayennensis,Mesembrinibis cayennensis,Threskiornithidae (Ibises and Spoonbills),Green Ibis,1.765302383,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
605,Phimosus infuscatus,Phimosus infuscatus,Phimosus infuscatus,Threskiornithidae (Ibises and Spoonbills),Bare-faced Ibis,2.340511391,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
606,Theristicus caudatus,Theristicus caudatus,Theristicus caudatus,Threskiornithidae (Ibises and Spoonbills),Buff-necked Ibis,1.481123366,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
607,Theristicus melanopis,Theristicus melanopis,Theristicus melanopis,Threskiornithidae (Ibises and Spoonbills),Black-faced Ibis,1.451797695,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
608,Theristicus melanopis,Theristicus branickii,Theristicus branickii,Threskiornithidae (Ibises and Spoonbills),Andean Ibis,0.158134991,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
609,Threskiornis aethiopicus,Threskiornis aethiopicus,Threskiornis aethiopicus,Threskiornithidae (Ibises and Spoonbills),African Sacred Ibis,1.811397655,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
610,Threskiornis melanocephalus,Threskiornis melanocephalus,Threskiornis melanocephalus,Threskiornithidae (Ibises and Spoonbills),Black-headed Ibis,1.545426911,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
611,Threskiornis molucca,Threskiornis molucca,Threskiornis moluccus,Threskiornithidae (Ibises and Spoonbills),Australian Ibis,1.844744,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
612,Threskiornis spinicollis,Threskiornis spinicollis,Threskiornis spinicollis,Threskiornithidae (Ibises and Spoonbills),Straw-necked Ibis,1.182127216,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
613,Pseudibis papillosa,Pseudibis papillosa,Pseudibis papillosa,Threskiornithidae (Ibises and Spoonbills),Red-naped Ibis,1.33441426,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
614,Bostrychia hagedash,Bostrychia hagedash,Bostrychia hagedash,Threskiornithidae (Ibises and Spoonbills),Hadada Ibis,1.763055619,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
615,Bostrychia carunculata,Bostrychia carunculata,Bostrychia carunculata,Threskiornithidae (Ibises and Spoonbills),Wattled Ibis,2.148083596,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
616,Platalea leucorodia,Platalea leucorodia,Platalea leucorodia,Threskiornithidae (Ibises and Spoonbills),Eurasian Spoonbill,1.666851462,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
617,Platalea regia,Platalea regia,Platalea regia,Threskiornithidae (Ibises and Spoonbills),Royal Spoonbill,1.050863591,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
618,Platalea alba,Platalea alba,Platalea alba,Threskiornithidae (Ibises and Spoonbills),African Spoonbill,1.318085111,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
619,Platalea minor,Platalea minor,Platalea minor,Threskiornithidae (Ibises and Spoonbills),Black-faced Spoonbill,2.433238441,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
620,Platalea flavipes,Platalea flavipes,Platalea flavipes,Threskiornithidae (Ibises and Spoonbills),Yellow-billed Spoonbill,0.92620957,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
621,Platalea ajaja,Platalea ajaja,Platalea ajaja,Threskiornithidae (Ibises and Spoonbills),Roseate Spoonbill,1.694916149,NA,NA,NA,NA,Threskiornithidae,96,(Ibises and Spoonbills),Yes,some in coastal lagoons
622,Gymnogyps californianus,Gymnogyps californianus,Gymnogyps californianus,Cathartidae (New World Vultures),California Condor,NA,Gymnogyps californianus,-2.012193751,NA,NA,Cathartidae,97,(New World Vultures),Yes,
623,Vultur gryphus,Vultur gryphus,Vultur gryphus,Cathartidae (New World Vultures),Andean Condor,0.321418065,NA,NA,NA,NA,Cathartidae,97,(New World Vultures),Yes,
624,Sarcoramphus papa,Sarcoramphus papa,Sarcoramphus papa,Cathartidae (New World Vultures),King Vulture,0.215717289,NA,NA,NA,NA,Cathartidae,97,(New World Vultures),Yes,
625,Coragyps atratus,Coragyps atratus,Coragyps atratus,Cathartidae (New World Vultures),Black Vulture,1.737445164,NA,NA,NA,NA,Cathartidae,97,(New World Vultures),Yes,
626,Cathartes aura,Cathartes aura,Cathartes aura,Cathartidae (New World Vultures),Turkey Vulture,1.405658159,Cathartes aura,0.911774813,NA,NA,Cathartidae,97,(New World Vultures),Yes,
627,Cathartes burrovianus,Cathartes burrovianus,Cathartes burrovianus,Cathartidae (New World Vultures),Lesser Yellow-headed Vulture,1.855225173,NA,NA,NA,NA,Cathartidae,97,(New World Vultures),Yes,
628,Cathartes melambrotus,Cathartes melambrotus,Cathartes melambrotus,Cathartidae (New World Vultures),Greater Yellow-headed Vulture,0.667125257,NA,NA,NA,NA,Cathartidae,97,(New World Vultures),Yes,
629,Pandion haliaetus,Pandion haliaetus,Pandion haliaetus,Pandionidae (Osprey),Osprey,1.654413034,Pandion haliaetus,2.08984821,NA,NA,Pandionidae,8,(Osprey),Yes,NA
630,Gampsonyx swainsonii,Gampsonyx swainsonii,Gampsonyx swainsonii,"Accipitridae (Hawks, Eagles, and Kites)",Pearl Kite,1.47324529,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
631,Elanus caeruleus,Elanus caeruleus,Elanus caeruleus,"Accipitridae (Hawks, Eagles, and Kites)",Black-winged Kite,1.367172806,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
632,Elanus axillaris,Elanus axillaris,Elanus axillaris,"Accipitridae (Hawks, Eagles, and Kites)",Black-shouldered Kite,1.365394618,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
633,Elanus leucurus,Elanus leucurus,Elanus leucurus,"Accipitridae (Hawks, Eagles, and Kites)",White-tailed Kite,1.991073589,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
634,Polyboroides typus,Polyboroides typus,Polyboroides typus,"Accipitridae (Hawks, Eagles, and Kites)",African Harrier-Hawk,1.448751249,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
635,Gypohierax angolensis,Gypohierax angolensis,Gypohierax angolensis,"Accipitridae (Hawks, Eagles, and Kites)",Palm-nut Vulture,0.998324615,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
636,Neophron percnopterus,Neophron percnopterus,Neophron percnopterus,"Accipitridae (Hawks, Eagles, and Kites)",Egyptian Vulture,1.161109339,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
637,Chondrohierax uncinatus,Chondrohierax uncinatus,Chondrohierax uncinatus,"Accipitridae (Hawks, Eagles, and Kites)",Hook-billed Kite,1.552151596,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
638,Leptodon cayanensis,Leptodon cayanensis,Leptodon cayanensis,"Accipitridae (Hawks, Eagles, and Kites)",Gray-headed Kite,0.969572046,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
639,Pernis apivorus,Pernis apivorus,Pernis apivorus,"Accipitridae (Hawks, Eagles, and Kites)",European Honey-buzzard,1.302738493,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",No,no mention of coastal habitat 
640,Pernis ptilorhyncus,Pernis ptilorhynchus,Pernis ptilorhynchus,"Accipitridae (Hawks, Eagles, and Kites)",Oriental Honey-buzzard,1.76029718,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",No,no mention of coastal habitat 
641,Elanoides forficatus,Elanoides forficatus,Elanoides forficatus,"Accipitridae (Hawks, Eagles, and Kites)",Swallow-tailed Kite,0.815307594,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
642,Lophoictinia isura,Lophoictinia isura,Lophoictinia isura,"Accipitridae (Hawks, Eagles, and Kites)",Square-tailed Kite,0.906312185,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
643,Aviceda jerdoni,Aviceda jerdoni,Aviceda jerdoni,"Accipitridae (Hawks, Eagles, and Kites)",Jerdon's Baza,3.713046242,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
644,Aviceda subcristata,Aviceda subcristata,Aviceda subcristata,"Accipitridae (Hawks, Eagles, and Kites)",Pacific Baza,1.387799132,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
645,Aviceda leuphotes,Aviceda leuphotes,Aviceda leuphotes,"Accipitridae (Hawks, Eagles, and Kites)",Black Baza,2.55186238,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
646,Aegypius monachus,Aegypius monachus,Aegypius monachus,"Accipitridae (Hawks, Eagles, and Kites)",Cinereous Vulture,1.417262379,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
647,Necrosyrtes monachus,Necrosyrtes monachus,Necrosyrtes monachus,"Accipitridae (Hawks, Eagles, and Kites)",Hooded Vulture,1.506793588,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
648,Gyps africanus,Gyps africanus,Gyps africanus,"Accipitridae (Hawks, Eagles, and Kites)",White-backed Vulture,1.140660353,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
649,Gyps rueppellii,Gyps rueppelli,Gyps rueppelli,"Accipitridae (Hawks, Eagles, and Kites)",RÃ¼ppell's Griffon,0.660966568,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
650,Gyps fulvus,Gyps fulvus,Gyps fulvus,"Accipitridae (Hawks, Eagles, and Kites)",Eurasian Griffon,0.925677897,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
651,Spilornis cheela,Spilornis cheela,Spilornis cheela,"Accipitridae (Hawks, Eagles, and Kites)",Crested Serpent-Eagle,1.134466213,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
652,Spilornis holospilus,Spilornis holospilus,Spilornis holospilus,"Accipitridae (Hawks, Eagles, and Kites)",Philippine Serpent-Eagle,0.64281722,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
653,Spilornis elgini,Spilornis elgini,Spilornis elgini,"Accipitridae (Hawks, Eagles, and Kites)",Andaman Serpent-Eagle,0.152434534,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
654,Circaetus gallicus,Circaetus gallicus,Circaetus gallicus,"Accipitridae (Hawks, Eagles, and Kites)",Short-toed Snake-Eagle,1.171357268,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
655,Stephanoaetus coronatus,Stephanoaetus coronatus,Stephanoaetus coronatus,"Accipitridae (Hawks, Eagles, and Kites)",Crowned Eagle,1.372427906,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
656,Nisaetus nipalensis,Nisaetus nipalensis,Nisaetus nipalensis,"Accipitridae (Hawks, Eagles, and Kites)",Mountain Hawk-Eagle,0.280280231,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",No,Mountanous forests 
657,Nisaetus alboniger,Nisaetus alboniger,Nisaetus alboniger,"Accipitridae (Hawks, Eagles, and Kites)",Blyth's Hawk-Eagle,0.071112097,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
658,Nisaetus cirrhatus,Nisaetus cirrhatus,Nisaetus cirrhatus,"Accipitridae (Hawks, Eagles, and Kites)",Changeable Hawk-Eagle,1.084974144,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
659,Spizaetus tyrannus,Spizaetus tyrannus,Spizaetus tyrannus,"Accipitridae (Hawks, Eagles, and Kites)",Black Hawk-Eagle,0.776402857,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
660,Spizaetus ornatus,Spizaetus ornatus,Spizaetus ornatus,"Accipitridae (Hawks, Eagles, and Kites)",Ornate Hawk-Eagle,0.725530997,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
661,Spizaetus isidori,Spizaetus isidori,Spizaetus isidori,"Accipitridae (Hawks, Eagles, and Kites)",Black-and-chestnut Eagle,0.036454556,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
662,Lophaetus occipitalis,Lophaetus occipitalis,Lophaetus occipitalis,"Accipitridae (Hawks, Eagles, and Kites)",Long-crested Eagle,0.985066816,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
663,Ictinaetus malayensis,Ictinaetus malaiensis,Ictinaetus malaiensis,"Accipitridae (Hawks, Eagles, and Kites)",Black Eagle,0.603969485,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
664,Aquila pomarina,Clanga pomarina,Clanga pomarina,"Accipitridae (Hawks, Eagles, and Kites)",Lesser Spotted Eagle,1.800533558,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
665,Aquila hastata,Clanga hastata,Clanga hastata,"Accipitridae (Hawks, Eagles, and Kites)",Indian Spotted Eagle,1.490141911,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
666,Aquila clanga,Clanga clanga,Clanga clanga,"Accipitridae (Hawks, Eagles, and Kites)",Greater Spotted Eagle,1.754912619,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
667,Aquila wahlbergi,Hieraaetus wahlbergi,Hieraaetus wahlbergi,"Accipitridae (Hawks, Eagles, and Kites)",Wahlberg's Eagle,0.738571399,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
668,Hieraaetus pennatus,Hieraaetus pennatus,Hieraaetus pennatus,"Accipitridae (Hawks, Eagles, and Kites)",Booted Eagle,1.578710078,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
669,Hieraaetus morphnoides,Hieraaetus morphnoides,Hieraaetus morphnoides,"Accipitridae (Hawks, Eagles, and Kites)",Little Eagle,1.237476805,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
670,Aquila rapax,Aquila rapax,Aquila rapax,"Accipitridae (Hawks, Eagles, and Kites)",Tawny Eagle,0.914974317,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
671,Aquila nipalensis,Aquila nipalensis,Aquila nipalensis,"Accipitridae (Hawks, Eagles, and Kites)",Steppe Eagle,1.655326498,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",No,inland
672,Aquila adalberti,Aquila adalberti,Aquila adalberti,"Accipitridae (Hawks, Eagles, and Kites)",Spanish Eagle,1.135287727,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
673,Aquila heliaca,Aquila heliaca,Aquila heliaca,"Accipitridae (Hawks, Eagles, and Kites)",Imperial Eagle,1.216922654,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
674,Aquila chrysaetos,Aquila chrysaetos,Aquila chrysaetos,"Accipitridae (Hawks, Eagles, and Kites)",Golden Eagle,0.833531358,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
675,Aquila audax,Aquila audax,Aquila audax,"Accipitridae (Hawks, Eagles, and Kites)",Wedge-tailed Eagle,0.542604742,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
676,Aquila verreauxii,Aquila verreauxii,Aquila verreauxii,"Accipitridae (Hawks, Eagles, and Kites)",Verreaux's Eagle,1.211401318,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
677,Aquila fasciatus,Aquila fasciata,Aquila fasciata,"Accipitridae (Hawks, Eagles, and Kites)",Bonelli's Eagle,1.12587868,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
678,Kaupifalco monogrammicus,Kaupifalco monogrammicus,Kaupifalco monogrammicus,"Accipitridae (Hawks, Eagles, and Kites)",Lizard Buzzard,0.97753818,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
679,Busarellus nigricollis,Busarellus nigricollis,Busarellus nigricollis,"Accipitridae (Hawks, Eagles, and Kites)",Black-collared Hawk,1.407593623,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
680,Rostrhamus sociabilis,Rostrhamus sociabilis,Rostrhamus sociabilis,"Accipitridae (Hawks, Eagles, and Kites)",Snail Kite,1.911208052,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
681,Harpagus bidentatus,Harpagus bidentatus,Harpagus bidentatus,"Accipitridae (Hawks, Eagles, and Kites)",Double-toothed Kite,0.538923706,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
682,Ictinia mississippiensis,Ictinia mississippiensis,Ictinia mississippiensis,"Accipitridae (Hawks, Eagles, and Kites)",Mississippi Kite,2.189587003,Ictinia mississippiensis,0.857122733,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
683,Ictinia plumbea,Ictinia plumbea,Ictinia plumbea,"Accipitridae (Hawks, Eagles, and Kites)",Plumbeous Kite,0.525436588,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
684,Butastur teesa,Butastur teesa,Butastur teesa,"Accipitridae (Hawks, Eagles, and Kites)",White-eyed Buzzard,1.231746797,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
685,Butastur indicus,Butastur indicus,Butastur indicus,"Accipitridae (Hawks, Eagles, and Kites)",Gray-faced Buzzard,1.667152406,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
686,Circus aeruginosus,Circus aeruginosus,Circus aeruginosus,"Accipitridae (Hawks, Eagles, and Kites)",Eurasian Marsh-Harrier,1.141592331,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
687,Circus ranivorus,Circus ranivorus,Circus ranivorus,"Accipitridae (Hawks, Eagles, and Kites)",African Marsh-Harrier,0.779258739,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
688,Circus spilonotus,Circus spilonotus,Circus spilonotus,"Accipitridae (Hawks, Eagles, and Kites)",Eastern Marsh-Harrier,1.470870422,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
689,Circus approximans,Circus approximans,Circus approximans,"Accipitridae (Hawks, Eagles, and Kites)",Swamp Harrier,0.729766865,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
690,Circus buffoni,Circus buffoni,Circus buffoni,"Accipitridae (Hawks, Eagles, and Kites)",Long-winged Harrier,1.645763346,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
691,Circus assimilis,Circus assimilis,Circus assimilis,"Accipitridae (Hawks, Eagles, and Kites)",Spotted Harrier,0.77673743,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
692,Circus maurus,Circus maurus,Circus maurus,"Accipitridae (Hawks, Eagles, and Kites)",Black Harrier,0.473010796,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
693,Circus cinereus,Circus cinereus,Circus cinereus,"Accipitridae (Hawks, Eagles, and Kites)",Cinereous Harrier,0.688014712,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
694,Circus cyaneus,Circus cyaneus,Circus cyaneus,"Accipitridae (Hawks, Eagles, and Kites)",Hen Harrier,0.836440845,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
695,Circus cyaneus,Circus hudsonius,Circus hudsonius,"Accipitridae (Hawks, Eagles, and Kites)",Northern Harrier,1.013043303,Circus hudsonius,-1.356633429,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
696,Circus macrourus,Circus macrourus,Circus macrourus,"Accipitridae (Hawks, Eagles, and Kites)",Pallid Harrier,1.054599529,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
697,Circus melanoleucos,Circus melanoleucos,Circus melanoleucos,"Accipitridae (Hawks, Eagles, and Kites)",Pied Harrier,1.032935077,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
698,Circus pygargus,Circus pygargus,Circus pygargus,"Accipitridae (Hawks, Eagles, and Kites)",Montagu's Harrier,0.659669215,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
699,Accipiter trivirgatus,Accipiter trivirgatus,Accipiter trivirgatus,"Accipitridae (Hawks, Eagles, and Kites)",Crested Goshawk,2.85972743,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
700,Accipiter tachiro,Accipiter tachiro,Accipiter tachiro,"Accipitridae (Hawks, Eagles, and Kites)",African Goshawk,1.670355626,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
701,Accipiter badius,Accipiter badius,Accipiter badius,"Accipitridae (Hawks, Eagles, and Kites)",Shikra,2.070468576,NA,NA,Accipiter badius,U,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
702,Accipiter brevipes,Accipiter brevipes,Accipiter brevipes,"Accipitridae (Hawks, Eagles, and Kites)",Levant Sparrowhawk,2.961498189,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
703,Accipiter soloensis,Accipiter soloensis,Accipiter soloensis,"Accipitridae (Hawks, Eagles, and Kites)",Chinese Sparrowhawk,2.137403461,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
704,Accipiter novaehollandiae,Accipiter novaehollandiae,Accipiter novaehollandiae,"Accipitridae (Hawks, Eagles, and Kites)",Gray Goshawk,1.31573487,NA,NA,Accipiter novaehollandiae,N,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
705,Accipiter fasciatus,Accipiter fasciatus,Accipiter fasciatus,"Accipitridae (Hawks, Eagles, and Kites)",Brown Goshawk,1.47249812,NA,NA,Accipiter fasciatus,U,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
706,Accipiter gularis,Accipiter gularis,Accipiter gularis,"Accipitridae (Hawks, Eagles, and Kites)",Japanese Sparrowhawk,2.472802841,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
707,Accipiter virgatus,Accipiter virgatus,Accipiter virgatus,"Accipitridae (Hawks, Eagles, and Kites)",Besra,2.076683786,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
708,Accipiter cirrocephalus,Accipiter cirrocephalus,Accipiter cirrocephalus,"Accipitridae (Hawks, Eagles, and Kites)",Collared Sparrowhawk,1.43878721,NA,NA,Accipiter cirrocephalus,U,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
709,Accipiter ovampensis,Accipiter ovampensis,Accipiter ovampensis,"Accipitridae (Hawks, Eagles, and Kites)",Ovambo Sparrowhawk,2.474986509,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
710,Accipiter nisus,Accipiter nisus,Accipiter nisus,"Accipitridae (Hawks, Eagles, and Kites)",Eurasian Sparrowhawk,1.854832984,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
711,Accipiter rufiventris,Accipiter rufiventris,Accipiter rufiventris,"Accipitridae (Hawks, Eagles, and Kites)",Rufous-breasted Sparrowhawk,1.908618481,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
712,Accipiter striatus,Accipiter striatus,Accipiter striatus,"Accipitridae (Hawks, Eagles, and Kites)",Sharp-shinned Hawk,1.822389331,NA,NA,Accipiter striatus,N,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
713,Accipiter cooperii,Accipiter cooperii,Accipiter cooperii,"Accipitridae (Hawks, Eagles, and Kites)",Cooper's Hawk,2.222871741,Accipiter cooperii,2.61478251,Accipiter cooperii,U,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
714,Accipiter bicolor,Accipiter bicolor,Accipiter bicolor,"Accipitridae (Hawks, Eagles, and Kites)",Bicolored Hawk,0.643384159,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
715,Accipiter melanoleucus,Accipiter melanoleucus,Accipiter melanoleucus,"Accipitridae (Hawks, Eagles, and Kites)",Black Goshawk,2.064683248,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
716,Accipiter gentilis,Accipiter gentilis,Accipiter gentilis,"Accipitridae (Hawks, Eagles, and Kites)",Northern Goshawk,1.653420419,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
717,Milvus milvus,Milvus milvus,Milvus milvus,"Accipitridae (Hawks, Eagles, and Kites)",Red Kite,0.719705747,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
718,Milvus migrans,Milvus migrans,Milvus migrans,"Accipitridae (Hawks, Eagles, and Kites)",Black Kite,1.646870061,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
719,Haliastur sphenurus,Haliastur sphenurus,Haliastur sphenurus,"Accipitridae (Hawks, Eagles, and Kites)",Whistling Kite,0.842407658,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
720,Haliastur indus,Haliastur indus,Haliastur indus,"Accipitridae (Hawks, Eagles, and Kites)",Brahminy Kite,1.711980101,NA,NA,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
721,Haliaeetus leucocephalus,Haliaeetus leucocephalus,Haliaeetus leucocephalus,"Accipitridae (Hawks, Eagles, and Kites)",Bald Eagle,1.44947834,Haliaeetus leucocephalus,0.101048078,NA,NA,Accipitridae,53,"(Hawks, Eagles, and Kites)",Yes,
