SpecID,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Species,Scientific,English,GS,Corneal.Diameter..mm.,Transverse.Diameter..mm.,Axial.Diameter..mm.,C.T,Source,Material,ScleroticRingOuterDiameter.mm,MuseumNumber,Notes
7543,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthornis_magna,Acanthornis magna,Scrubtit,Acanthornis_magna,NA,NA,NA,NA,NA,NA,NA,NA,NA
7544,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Pyrrholaemus_brunneus,Pyrrholaemus brunneus,Redthroat,Pyrrholaemus_brunneus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7545,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Chthonicola_sagittatus,Chthonicola sagittatus,Speckled Warbler,Chthonicola_sagittatus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7546,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Calamanthus_campestris,Calamanthus campestris,Rufous Fieldwren,Calamanthus_campestris,NA,NA,NA,NA,NA,NA,NA,NA,NA
7551,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Calamanthus_fuliginosus,Calamanthus fuliginosus,Striated Fieldwren,Calamanthus_fuliginosus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7552,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Hylacola_pyrrhopygia,Hylacola pyrrhopygia,Chestnut-rumped Heathwren,Hylacola_pyrrhopygia,NA,NA,NA,NA,NA,NA,NA,NA,NA
7553,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Hylacola_cauta,Hylacola cauta,Shy Heathwren,Hylacola_cauta,NA,NA,NA,NA,NA,NA,NA,NA,NA
7559,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_murina,Acanthiza murina,Papuan Thornbill,Acanthiza_murina,NA,NA,NA,NA,NA,NA,NA,NA,NA
7560,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_katherina,Acanthiza katherina,Mountain Thornbill,Acanthiza_katherina,NA,NA,NA,NA,NA,NA,NA,NA,NA
7561,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_pusilla,Acanthiza pusilla,Brown Thornbill,Acanthiza_pusilla,NA,NA,NA,NA,NA,NA,NA,NA,NA
7567,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_ewingii,Acanthiza ewingii,Tasmanian Thornbill,Acanthiza_ewingii,NA,NA,NA,NA,NA,NA,NA,NA,NA
7568,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_reguloides,Acanthiza reguloides,Buff-rumped Thornbill,Acanthiza_reguloides,NA,NA,NA,NA,NA,NA,NA,NA,NA
7569,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_inornata,Acanthiza inornata,Western Thornbill,Acanthiza_inornata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7570,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_iredalei,Acanthiza iredalei,Slender-billed Thornbill,Acanthiza_iredalei,NA,NA,NA,NA,NA,NA,NA,NA,NA
7571,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_chrysorrhoa,Acanthiza chrysorrhoa,Yellow-rumped Thornbill,Acanthiza_chrysorrhoa,NA,NA,NA,NA,NA,NA,NA,NA,NA
7572,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_uropygialis,Acanthiza uropygialis,Chestnut-rumped Thornbill,Acanthiza_uropygialis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7573,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_nana,Acanthiza nana,Yellow Thornbill,Acanthiza_nana,NA,NA,NA,NA,NA,NA,NA,NA,NA
7574,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_lineata,Acanthiza lineata,Striated Thornbill,Acanthiza_lineata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7575,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Acanthiza_robustirostris,Acanthiza robustirostris,Slaty-backed Thornbill,Acanthiza_robustirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
7576,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Smicrornis_brevirostris,Smicrornis brevirostris,Weebill,Smicrornis_brevirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
7579,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_cinerea,Gerygone cinerea,Mountain Gerygone,Gerygone_cinerea,NA,NA,NA,NA,NA,NA,NA,NA,NA
7580,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_chloronota,Gerygone chloronota,Green-backed Gerygone,Gerygone_chloronota,NA,NA,NA,NA,NA,NA,NA,NA,NA
7581,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_palpebrosa,Gerygone palpebrosa,Fairy Gerygone,Gerygone_palpebrosa,NA,NA,NA,NA,NA,NA,NA,NA,NA
7582,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_olivacea,Gerygone olivacea,White-throated Gerygone,Gerygone_olivacea,NA,NA,NA,NA,NA,NA,NA,NA,NA
7583,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_chrysogaster,Gerygone chrysogaster,Yellow-bellied Gerygone,Gerygone_chrysogaster,NA,NA,NA,NA,NA,NA,NA,NA,NA
7584,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_magnirostris,Gerygone magnirostris,Large-billed Gerygone,Gerygone_magnirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
7585,Passeriformes,Acanthizidae,Thornbills and gerygones,120,IOC27,Gerygone_hypoxantha,Gerygone hypoxantha,Biak Gerygone,Gerygone_hypoxantha,NA,NA,NA,NA,NA,NA,NA,NA,NA
7586,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_tenebrosa,Gerygone tenebrosa,Dusky Gerygone,Gerygone_tenebrosa,NA,NA,NA,NA,NA,NA,NA,NA,NA
7587,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_sulphurea,Gerygone sulphurea,Golden-bellied Gerygone,Gerygone_sulphurea,NA,NA,NA,NA,NA,NA,NA,NA,NA
7588,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_inornata,Gerygone inornata,Plain Gerygone,Gerygone_inornata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7589,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_dorsalis,Gerygone dorsalis,Rufous-sided Gerygone,Gerygone_dorsalis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7590,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_ruficollis,Gerygone ruficollis,Brown-breasted Gerygone,Gerygone_ruficollis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7591,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_levigaster,Gerygone levigaster,Mangrove Gerygone,Gerygone_levigaster,NA,NA,NA,NA,NA,NA,NA,NA,NA
7592,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_fusca,Gerygone fusca,Western Gerygone,Gerygone_fusca,NA,NA,NA,NA,NA,NA,NA,NA,NA
7594,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_mouki,Gerygone mouki,Brown Gerygone,Gerygone_mouki,NA,NA,NA,NA,NA,NA,NA,NA,NA
7595,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_modesta,Gerygone modesta,Norfolk Island Gerygone,Gerygone_modesta,NA,NA,NA,NA,NA,NA,NA,NA,NA
7596,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_igata,Gerygone igata,Grey Gerygone,Gerygone_igata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7597,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_albofrontata,Gerygone albofrontata,Chatham Gerygone,Gerygone_albofrontata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7598,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Gerygone_flavolateralis,Gerygone flavolateralis,Fan-tailed Gerygone,Gerygone_flavolateralis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7599,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Aphelocephala_leucopsis,Aphelocephala leucopsis,Southern Whiteface,Aphelocephala_leucopsis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7600,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Aphelocephala_pectoralis,Aphelocephala pectoralis,Chestnut-breasted Whiteface,Aphelocephala_pectoralis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7601,Passeriformes,Acanthizidae,Thornbills and gerygones,120,BL3,Aphelocephala_nigricincta,Aphelocephala nigricincta,Banded Whiteface,Aphelocephala_nigricincta,NA,NA,NA,NA,NA,NA,NA,NA,NA
7623,Passeriformes,Petroicidae,Australasian robins,150,BL3,Amalocichla_sclateriana,Amalocichla sclateriana,Greater Ground-robin,Amalocichla_sclateriana,NA,NA,NA,NA,NA,NA,NA,NA,NA
7624,Passeriformes,Petroicidae,Australasian robins,150,BL3,Amalocichla_incerta,Amalocichla incerta,Lesser Ground-robin,Amalocichla_incerta,NA,NA,NA,NA,NA,NA,NA,NA,NA
7625,Passeriformes,Petroicidae,Australasian robins,150,BL3,Monachella_muelleriana,Monachella muelleriana,Torrent Robin,Monachella_muelleriana,NA,NA,NA,NA,NA,NA,NA,NA,NA
7626,Passeriformes,Petroicidae,Australasian robins,150,BL3,Microeca_fascinans,Microeca fascinans,Jacky-winter,Microeca_fascinans,NA,NA,NA,NA,NA,NA,NA,NA,NA
7627,Passeriformes,Petroicidae,Australasian robins,150,BL3,Microeca_hemixantha,Microeca hemixantha,Golden-bellied Flyrobin,Microeca_hemixantha,NA,NA,NA,NA,NA,NA,NA,NA,NA
7628,Passeriformes,Petroicidae,Australasian robins,150,BL3,Microeca_flavigaster,Microeca flavigaster,Lemon-bellied Flyrobin,Microeca_flavigaster,NA,NA,NA,NA,NA,NA,NA,NA,NA
7629,Passeriformes,Petroicidae,Australasian robins,150,BL3,Microeca_griseoceps,Microeca griseoceps,Yellow-legged Flyrobin,Microeca_griseoceps,NA,NA,NA,NA,NA,NA,NA,NA,NA
7630,Passeriformes,Petroicidae,Australasian robins,150,BL3,Microeca_flavovirescens,Microeca flavovirescens,Olive Flyrobin,Microeca_flavovirescens,NA,NA,NA,NA,NA,NA,NA,NA,NA
7631,Passeriformes,Petroicidae,Australasian robins,150,BL3,Microeca_papuana,Microeca papuana,Canary Flyrobin,Microeca_papuana,NA,NA,NA,NA,NA,NA,NA,NA,NA
7632,Passeriformes,Petroicidae,Australasian robins,150,BL3,Eugerygone_rubra,Eugerygone rubra,Garnet Robin,Eugerygone_rubra,NA,NA,NA,NA,NA,NA,NA,NA,NA
7633,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_bivittata,Petroica bivittata,Alpine Robin,Petroica_bivittata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7634,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_archboldi,Petroica archboldi,Snow Mountain Robin,Petroica_archboldi,NA,NA,NA,NA,NA,NA,NA,NA,NA
7635,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_multicolor,Petroica multicolor,Scarlet Robin,Petroica_multicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA
7636,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_macrocephala,Petroica macrocephala,Tomtit,Petroica_macrocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA
7637,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_goodenovii,Petroica goodenovii,Red-capped Robin,Petroica_goodenovii,NA,NA,NA,NA,NA,NA,NA,NA,NA
7638,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_phoenicea,Petroica phoenicea,Flame Robin,Petroica_phoenicea,NA,NA,NA,NA,NA,NA,NA,NA,NA
7639,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_rosea,Petroica rosea,Rose Robin,Petroica_rosea,NA,NA,NA,NA,NA,NA,NA,NA,NA
7640,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_rodinogaster,Petroica rodinogaster,Pink Robin,Petroica_rodinogaster,NA,NA,NA,NA,NA,NA,NA,NA,NA
7641,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_australis,Petroica australis,New Zealand Robin,Petroica_australis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7642,Passeriformes,Petroicidae,Australasian robins,150,BL3,Petroica_traversi,Petroica traversi,Black Robin,Petroica_traversi,NA,NA,NA,NA,NA,NA,NA,NA,NA
7643,Passeriformes,Petroicidae,Australasian robins,150,BL3,Melanodryas_cucullata,Melanodryas cucullata,Hooded Robin,Melanodryas_cucullata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7644,Passeriformes,Petroicidae,Australasian robins,150,BL3,Melanodryas_vittata,Melanodryas vittata,Dusky Robin,Melanodryas_vittata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7645,Passeriformes,Petroicidae,Australasian robins,150,BL3,Tregellasia_capito,Tregellasia capito,Pale-yellow Robin,Tregellasia_capito,NA,NA,NA,NA,NA,NA,NA,NA,NA
7649,Passeriformes,Petroicidae,Australasian robins,150,BL3,Tregellasia_leucops,Tregellasia leucops,White-faced Robin,Tregellasia_leucops,NA,NA,NA,NA,NA,NA,NA,NA,NA
7650,Passeriformes,Petroicidae,Australasian robins,150,BL3,Eopsaltria_australis,Eopsaltria australis,Eastern Yellow Robin,Eopsaltria_australis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7651,Passeriformes,Petroicidae,Australasian robins,150,BL3,Eopsaltria_griseogularis,Eopsaltria griseogularis,Western Yellow Robin,Eopsaltria_griseogularis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7652,Passeriformes,Petroicidae,Australasian robins,150,BL3,Eopsaltria_flaviventris,Eopsaltria flaviventris,Yellow-bellied Robin,Eopsaltria_flaviventris,NA,NA,NA,NA,NA,NA,NA,NA,NA
7653,Passeriformes,Petroicidae,Australasian robins,150,BL3,Eopsaltria_georgiana,Eopsaltria georgiana,White-breasted Robin,Eopsaltria_georgiana,NA,NA,NA,NA,NA,NA,NA,NA,NA
7654,Passeriformes,Petroicidae,Australasian robins,150,BL3,Eopsaltria_pulverulenta,Eopsaltria pulverulenta,Mangrove Robin,Eopsaltria_pulverulenta,NA,NA,NA,NA,NA,NA,NA,NA,NA
7655,Passeriformes,Petroicidae,Australasian robins,150,BL3,Poecilodryas_brachyura,Poecilodryas brachyura,Black-chinned Robin,Poecilodryas_brachyura,NA,NA,NA,NA,NA,NA,NA,NA,NA
7656,Passeriformes,Petroicidae,Australasian robins,150,BL3,Poecilodryas_hypoleuca,Poecilodryas hypoleuca,Black-sided Robin,Poecilodryas_hypoleuca,NA,NA,NA,NA,NA,NA,NA,NA,NA
7657,Passeriformes,Petroicidae,Australasian robins,150,BL3,Poecilodryas_superciliosa,Poecilodryas superciliosa,White-browed Robin,Poecilodryas_superciliosa,NA,NA,NA,NA,NA,NA,NA,NA,NA
7658,Passeriformes,Petroicidae,Australasian robins,150,BL3,Poecilodryas_placens,Poecilodryas placens,Olive-yellow Robin,Poecilodryas_placens,NA,NA,NA,NA,NA,NA,NA,NA,NA
7659,Passeriformes,Petroicidae,Australasian robins,150,BL3,Poecilodryas_albonotata,Poecilodryas albonotata,Black-throated Robin,Poecilodryas_albonotata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7660,Passeriformes,Petroicidae,Australasian robins,150,BL3,Peneothello_sigillatus,Peneothello sigillatus,White-winged Robin,Peneothello_sigillatus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7661,Passeriformes,Petroicidae,Australasian robins,150,BL3,Peneothello_cryptoleuca,Peneothello cryptoleuca,Smoky Robin,Peneothello_cryptoleuca,NA,NA,NA,NA,NA,NA,NA,NA,NA
7662,Passeriformes,Petroicidae,Australasian robins,150,BL3,Peneothello_cyanus,Peneothello cyanus,Blue-grey Robin,Peneothello_cyanus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7663,Passeriformes,Petroicidae,Australasian robins,150,BL3,Peneothello_bimaculata,Peneothello bimaculata,White-rumped Robin,Peneothello_bimaculata,NA,NA,NA,NA,NA,NA,NA,NA,NA
7664,Passeriformes,Petroicidae,Australasian robins,150,BL3,Heteromyias_albispecularis,Heteromyias albispecularis,Grey-headed Robin,Heteromyias_albispecularis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7666,Passeriformes,Petroicidae,Australasian robins,150,BL3,Pachycephalopsis_hattamensis,Pachycephalopsis hattamensis,Green-backed Robin,Pachycephalopsis_hattamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7667,Passeriformes,Petroicidae,Australasian robins,150,BL3,Pachycephalopsis_poliosoma,Pachycephalopsis poliosoma,White-eyed Robin,Pachycephalopsis_poliosoma,NA,NA,NA,NA,NA,NA,NA,NA,NA
7668,Passeriformes,Petroicidae,Australasian robins,150,BL3,Drymodes_superciliaris,Drymodes superciliaris,Northern Scrub-robin,Drymodes_superciliaris,NA,NA,NA,NA,NA,NA,NA,NA,NA
7669,Passeriformes,Petroicidae,Australasian robins,150,BL3,Drymodes_brunneopygia,Drymodes brunneopygia,Southern Scrub-robin,Drymodes_brunneopygia,NA,NA,NA,NA,NA,NA,NA,NA,NA
7678,Passeriformes,Irenidae,Fairy-bluebirds,165,BL3,Irena_cyanogastra,Irena cyanogastra,Philippine Fairy-bluebird,Irena_cyanogastra,NA,NA,NA,NA,NA,NA,NA,NA,NA
7679,Passeriformes,Chloropseidae,Leafbirds,180,BL3,Chloropsis_flavipennis,Chloropsis flavipennis,Philippine Leafbird,Chloropsis_flavipennis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7686,Passeriformes,Chloropseidae,Leafbirds,180,BL3,Chloropsis_venusta,Chloropsis venusta,Blue-masked Leafbird,Chloropsis_venusta,NA,NA,NA,NA,NA,NA,NA,NA,NA
7690,Passeriformes,Orthonychidae,Logrunners,122,BL3,Orthonyx_temminckii,Orthonyx temminckii,Australian Logrunner,Orthonyx_temminckii,NA,NA,NA,NA,NA,NA,NA,NA,NA
7691,Passeriformes,Orthonychidae,Logrunners,122,BL3,Orthonyx_spaldingii,Orthonyx spaldingii,Chowchilla,Orthonyx_spaldingii,NA,NA,NA,NA,NA,NA,NA,NA,NA
7695,Passeriformes,Pomatostomidae,Australasian babblers,121,BL3,Pomatostomus_isidorei,Pomatostomus isidorei,New Guinea Babbler,Pomatostomus_isidorei,NA,NA,NA,NA,NA,NA,NA,NA,NA
7696,Passeriformes,Pomatostomidae,Australasian babblers,121,BL3,Pomatostomus_temporalis,Pomatostomus temporalis,Grey-crowned Babbler,Pomatostomus_temporalis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7697,Passeriformes,Pomatostomidae,Australasian babblers,121,BL3,Pomatostomus_superciliosus,Pomatostomus superciliosus,White-browed Babbler,Pomatostomus_superciliosus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7698,Passeriformes,Pomatostomidae,Australasian babblers,121,BL3,Pomatostomus_halli,Pomatostomus halli,Hall's Babbler,Pomatostomus_halli,NA,NA,NA,NA,NA,NA,NA,NA,NA
7699,Passeriformes,Pomatostomidae,Australasian babblers,121,BL3,Pomatostomus_ruficeps,Pomatostomus ruficeps,Chestnut-crowned Babbler,Pomatostomus_ruficeps,NA,NA,NA,NA,NA,NA,NA,NA,NA
7704,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_tigrinus,Lanius tigrinus,Tiger Shrike,Lanius_tigrinus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7705,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_bucephalus,Lanius bucephalus,Bull-headed Shrike,Lanius_bucephalus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7706,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_collurio,Lanius collurio,Red-backed Shrike,Lanius_collurio,NA,NA,NA,NA,NA,NA,NA,NA,NA
7708,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_isabellinus,Lanius isabellinus,Rufous-tailed Shrike,Lanius_isabellinus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7710,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_cristatus,Lanius cristatus,Brown Shrike,Lanius_cristatus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7711,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_collurioides,Lanius collurioides,Burmese Shrike,Lanius_collurioides,NA,NA,NA,NA,NA,NA,NA,NA,NA
7712,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_gubernator,Lanius gubernator,Emin's Shrike,Lanius_gubernator,NA,NA,NA,NA,NA,NA,NA,NA,NA
7713,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_souzae,Lanius souzae,Souza's Shrike,Lanius_souzae,NA,NA,NA,NA,NA,NA,NA,NA,NA
7714,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_vittatus,Lanius vittatus,Bay-backed Shrike,Lanius_vittatus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7715,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_schach,Lanius schach,Long-tailed Shrike,Lanius_schach,NA,NA,NA,NA,NA,NA,NA,NA,NA
7716,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_tephronotus,Lanius tephronotus,Grey-backed Shrike,Lanius_tephronotus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7717,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_validirostris,Lanius validirostris,Mountain Shrike,Lanius_validirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
7718,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_minor,Lanius minor,Lesser Grey Shrike,Lanius_minor,NA,NA,NA,NA,NA,NA,NA,NA,NA
7719,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_ludovicianus,Lanius ludovicianus,Loggerhead Shrike,Lanius_ludovicianus,6.16,12.685,NA,0.485629741,FrancisLab,skeleton,NA,NA,Most FrancisLab measures of transverse/corneal/CT are averages across multiple individuals per species
7721,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_excubitor,Lanius excubitor,Great Grey Shrike,Lanius_excubitor,NA,NA,NA,NA,NA,NA,NA,NA,NA
7722,Passeriformes,Laniidae,Shrikes,140,IOC27,Lanius_meridionalis,Lanius meridionalis,Southern Grey Shrike,Lanius_meridionalis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7723,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_sphenocercus,Lanius sphenocercus,Chinese Grey Shrike,Lanius_sphenocercus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7724,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_excubitoroides,Lanius excubitoroides,Grey-backed Fiscal,Lanius_excubitoroides,NA,NA,NA,NA,NA,NA,NA,NA,NA
7725,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_cabanisi,Lanius cabanisi,Long-tailed Fiscal,Lanius_cabanisi,NA,NA,NA,NA,NA,NA,NA,NA,NA
7726,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_dorsalis,Lanius dorsalis,Taita Fiscal,Lanius_dorsalis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7727,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_somalicus,Lanius somalicus,Somali Fiscal,Lanius_somalicus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7728,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_mackinnoni,Lanius mackinnoni,Mackinnon's Shrike,Lanius_mackinnoni,NA,NA,NA,NA,NA,NA,NA,NA,NA
7729,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_collaris,Lanius collaris,Common Fiscal,Lanius_collaris,NA,NA,NA,NA,NA,NA,NA,NA,NA
7730,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_newtoni,Lanius newtoni,Sao Tome Fiscal,Lanius_newtoni,NA,NA,NA,NA,NA,NA,NA,NA,NA
7732,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_senator,Lanius senator,Woodchat Shrike,Lanius_senator,NA,NA,NA,NA,NA,NA,NA,NA,NA
7733,Passeriformes,Laniidae,Shrikes,140,BL3,Lanius_nubicus,Lanius nubicus,Masked Shrike,Lanius_nubicus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7734,Passeriformes,Laniidae,Shrikes,140,BL3,Corvinella_corvina,Corvinella corvina,Yellow-billed Shrike,Corvinella_corvina,NA,NA,NA,NA,NA,NA,NA,NA,NA
7735,Passeriformes,Laniidae,Shrikes,140,BL3,Urolestes_melanoleucus,Urolestes melanoleucus,Magpie Shrike,Urolestes_melanoleucus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7749,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Cyclarhis_gujanensis,Cyclarhis gujanensis,Rufous-browed Peppershrike,Cyclarhis_gujanensis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7750,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Cyclarhis_nigrirostris,Cyclarhis nigrirostris,Black-billed Peppershrike,Cyclarhis_nigrirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA
7751,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Vireolanius_melitophrys,Vireolanius melitophrys,Chestnut-sided Shrike-vireo,Vireolanius_melitophrys,NA,NA,NA,NA,NA,NA,NA,NA,NA
7752,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Vireolanius_pulchellus,Vireolanius pulchellus,Green Shrike-vireo,Vireolanius_pulchellus,NA,NA,NA,NA,NA,NA,NA,NA,NA
7753,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Vireolanius_eximius,Vireolanius eximius,Yellow-browed Shrike-vireo,Vireolanius_eximius,NA,NA,NA,NA,NA,NA,NA,NA,NA
7754,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Vireolanius_leucotis,Vireolanius leucotis,Slaty-capped Shrike-vireo,Vireolanius_leucotis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7755,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Vireo_brevipennis,Vireo brevipennis,Slaty Vireo,Vireo_brevipennis,NA,NA,NA,NA,NA,NA,NA,NA,NA
7756,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Vireo_bellii,Vireo bellii,Bell's Vireo,Vireo_bellii,NA,NA,NA,NA,NA,NA,NA,NA,NA
7757,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Vireo_atricapilla,Vireo atricapilla,Black-capped Vireo,Vireo_atricapilla,NA,NA,NA,NA,NA,NA,NA,NA,NA
7758,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Vireo_nelsoni,Vireo nelsoni,Dwarf Vireo,Vireo_nelsoni,NA,NA,NA,NA,NA,NA,NA,NA,NA
7759,Passeriformes,Vireonidae,Vireos and allies,141,BL3,Vireo_huttoni,Vireo huttoni,Hutton's Vireo,Vireo_huttoni,NA,NA,NA,NA,NA,NA,NA,NA,NA
